simulation_id,wind_speed,fuel_load_category,control_fuel_load,treatment_fuel_load,control_fuel_height,treatment_fuel_height,control_fuel_moisture_content,treatment_fuel_moisture_content,control_sav,treatment_sav,circle_radius,fuel_model,resolution
251,4.2424,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
252,4.3207,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
253,4.399,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
254,4.4773,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
255,4.5556,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
256,4.6338,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
257,4.7121,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
258,4.7904,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
259,4.8687,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
260,4.947,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
261,5.0253,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
262,5.1035,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
263,5.1818,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
264,5.2601,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
265,5.3384,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
266,5.4167,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
267,5.4949,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
268,5.5732,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
269,5.6515,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
270,5.7298,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
271,5.8081,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
272,5.8864,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
273,5.9646,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
274,6.0429,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
275,6.1212,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
276,6.1995,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
277,6.2778,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
278,6.3561,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
279,6.4343,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
280,6.5126,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
281,6.5909,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
282,6.6692,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
283,6.7475,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
284,6.8258,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
285,6.904,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
286,6.9823,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
287,7.0606,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
288,7.1389,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
289,7.2172,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
290,7.2955,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
291,7.3737,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
292,7.452,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
293,7.5303,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
294,7.6086,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
295,7.6869,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
296,7.7652,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
297,7.8434,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
298,7.9217,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
299,8.0,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,pfm,coarse
300,0.25,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
301,0.3283,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
302,0.4066,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
303,0.4848,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
304,0.5631,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
305,0.6414,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
306,0.7197,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
307,0.798,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
308,0.8763,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
309,0.9545,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
310,1.0328,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
311,1.1111,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
312,1.1894,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
313,1.2677,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
314,1.346,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
315,1.4242,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
316,1.5025,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
317,1.5808,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
318,1.6591,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
319,1.7374,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
320,1.8157,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
321,1.8939,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
322,1.9722,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
323,2.0505,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
324,2.1288,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
325,2.2071,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
326,2.2854,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
327,2.3636,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
328,2.4419,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
329,2.5202,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
330,2.5985,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
331,2.6768,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
332,2.7551,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
333,2.8333,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
334,2.9116,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
335,2.9899,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
336,3.0682,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
337,3.1465,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
338,3.2247,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
339,3.303,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
340,3.3813,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
341,3.4596,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
342,3.5379,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
343,3.6162,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
344,3.6944,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
345,3.7727,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
346,3.851,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
347,3.9293,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
348,4.0076,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
349,4.0859,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
350,4.1641,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
351,4.2424,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
352,4.3207,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
353,4.399,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
354,4.4773,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
355,4.5556,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
356,4.6338,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
357,4.7121,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
358,4.7904,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
359,4.8687,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
360,4.947,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
361,5.0253,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
362,5.1035,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
363,5.1818,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
364,5.2601,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
365,5.3384,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
366,5.4167,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
367,5.4949,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
368,5.5732,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
369,5.6515,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
370,5.7298,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
371,5.8081,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
372,5.8864,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
373,5.9646,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
374,6.0429,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
375,6.1212,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
376,6.1995,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
377,6.2778,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
378,6.3561,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
379,6.4343,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
380,6.5126,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
381,6.5909,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
382,6.6692,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
383,6.7475,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
384,6.8258,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
385,6.904,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
386,6.9823,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
387,7.0606,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
388,7.1389,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
389,7.2172,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
390,7.2955,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
391,7.3737,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
392,7.452,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
393,7.5303,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
394,7.6086,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
395,7.6869,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
396,7.7652,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
397,7.8434,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
398,7.9217,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
399,8.0,high,0.31,0.31,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
400,0.25,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
401,0.3283,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
402,0.4066,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
403,0.4848,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
404,0.5631,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
405,0.6414,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
406,0.7197,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
407,0.798,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
408,0.8763,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
409,0.9545,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
410,1.0328,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
411,1.1111,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
412,1.1894,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
413,1.2677,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
414,1.346,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
415,1.4242,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
416,1.5025,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
417,1.5808,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
418,1.6591,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
419,1.7374,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
420,1.8157,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
421,1.8939,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
422,1.9722,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
423,2.0505,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
424,2.1288,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
425,2.2071,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
426,2.2854,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
427,2.3636,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
428,2.4419,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
429,2.5202,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
430,2.5985,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
431,2.6768,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
432,2.7551,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
433,2.8333,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
434,2.9116,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
435,2.9899,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
436,3.0682,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
437,3.1465,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
438,3.2247,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
439,3.303,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
440,3.3813,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
441,3.4596,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
442,3.5379,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
443,3.6162,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
444,3.6944,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
445,3.7727,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
446,3.851,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
447,3.9293,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
448,4.0076,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
449,4.0859,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
450,4.1641,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
451,4.2424,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
452,4.3207,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
453,4.399,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
454,4.4773,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
455,4.5556,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
456,4.6338,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
457,4.7121,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
458,4.7904,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
459,4.8687,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
460,4.947,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
461,5.0253,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
462,5.1035,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
463,5.1818,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
464,5.2601,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
465,5.3384,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
466,5.4167,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
467,5.4949,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
468,5.5732,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
469,5.6515,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
470,5.7298,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
471,5.8081,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
472,5.8864,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
473,5.9646,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
474,6.0429,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
475,6.1212,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
476,6.1995,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
477,6.2778,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
478,6.3561,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
479,6.4343,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
480,6.5126,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
481,6.5909,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
482,6.6692,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
483,6.7475,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
484,6.8258,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
485,6.904,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
486,6.9823,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
487,7.0606,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
488,7.1389,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
489,7.2172,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
490,7.2955,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
491,7.3737,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
492,7.452,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
493,7.5303,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
494,7.6086,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
495,7.6869,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
496,7.7652,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
497,7.8434,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
498,7.9217,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
499,8.0,medium,0.19,0.19,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
500,0.25,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
501,0.3283,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
502,0.4066,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
503,0.4848,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
504,0.5631,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
505,0.6414,low,0.07,0.07,0.6096,0.1524,0.15,0.15,6561,6561,1.8288,bfm,coarse
